column_a,account_id,district_id,frequency
1961,786,53,MONTHLY ISSUANCE
1962,3631,1,MONTHLY ISSUANCE
1963,2514,16,MONTHLY ISSUANCE
1964,75,1,MONTHLY ISSUANCE
1965,3679,64,MONTHLY ISSUANCE
1966,2562,35,MONTHLY ISSUANCE
1967,2280,68,MONTHLY ISSUANCE
1968,3896,45,MONTHLY ISSUANCE
1969,11138,70,WEEKLY ISSUANCE
1970,5213,1,MONTHLY ISSUANCE
1971,531,31,MONTHLY ISSUANCE
1972,6856,43,MONTHLY ISSUANCE
1973,5024,70,MONTHLY ISSUANCE
1974,560,36,MONTHLY ISSUANCE
1975,11382,74,MONTHLY ISSUANCE
1976,2855,27,MONTHLY ISSUANCE
1977,2858,56,MONTHLY ISSUANCE
1978,3763,55,MONTHLY ISSUANCE
1979,995,64,MONTHLY ISSUANCE
1980,3315,23,MONTHLY ISSUANCE
1981,3582,19,MONTHLY ISSUANCE
1982,420,75,MONTHLY ISSUANCE
1983,937,43,MONTHLY ISSUANCE
1984,4258,51,MONTHLY ISSUANCE
1985,5066,13,WEEKLY ISSUANCE
1986,2236,73,MONTHLY ISSUANCE
1987,3995,12,MONTHLY ISSUANCE
1988,894,46,MONTHLY ISSUANCE
1989,418,36,MONTHLY ISSUANCE
1990,3254,36,MONTHLY ISSUANCE
1991,32,5,MONTHLY ISSUANCE
1992,213,73,MONTHLY ISSUANCE
1993,2833,64,MONTHLY ISSUANCE
1994,3553,70,MONTHLY ISSUANCE
1995,9052,43,ISSUANCE AFTER TRANSACTION
1996,3139,12,MONTHLY ISSUANCE
1997,1562,1,MONTHLY ISSUANCE
1998,1961,13,MONTHLY ISSUANCE
1999,353,24,MONTHLY ISSUANCE
2000,1640,13,MONTHLY ISSUANCE
2001,6872,15,MONTHLY ISSUANCE
2002,532,26,MONTHLY ISSUANCE
2003,674,49,MONTHLY ISSUANCE
2004,10365,22,MONTHLY ISSUANCE
2005,430,54,MONTHLY ISSUANCE
2006,429,63,MONTHLY ISSUANCE
2007,3269,37,MONTHLY ISSUANCE
2008,1810,50,MONTHLY ISSUANCE
2009,665,8,MONTHLY ISSUANCE
2010,3855,33,MONTHLY ISSUANCE
2011,3866,60,MONTHLY ISSUANCE
2012,3914,33,MONTHLY ISSUANCE
2013,3807,53,MONTHLY ISSUANCE
2014,3925,1,MONTHLY ISSUANCE
2015,219,28,MONTHLY ISSUANCE
2016,3552,62,MONTHLY ISSUANCE
2017,7957,51,MONTHLY ISSUANCE
2018,1149,18,MONTHLY ISSUANCE
2019,1423,76,MONTHLY ISSUANCE
2020,2853,54,MONTHLY ISSUANCE
2021,803,19,MONTHLY ISSUANCE
2022,2456,65,MONTHLY ISSUANCE
2023,619,1,WEEKLY ISSUANCE
2024,301,60,MONTHLY ISSUANCE
2025,372,55,MONTHLY ISSUANCE
2026,3492,33,MONTHLY ISSUANCE
2027,6463,16,MONTHLY ISSUANCE
2028,3628,70,MONTHLY ISSUANCE
2029,2358,7,MONTHLY ISSUANCE
2030,1613,1,MONTHLY ISSUANCE
2031,2866,43,MONTHLY ISSUANCE
2032,3010,46,MONTHLY ISSUANCE
2033,3368,24,MONTHLY ISSUANCE
2034,5125,1,MONTHLY ISSUANCE
2035,994,72,MONTHLY ISSUANCE
2036,1674,1,MONTHLY ISSUANCE
2037,3234,1,MONTHLY ISSUANCE
2038,1452,45,MONTHLY ISSUANCE
2039,9377,1,MONTHLY ISSUANCE
2040,3758,38,MONTHLY ISSUANCE
2041,138,22,MONTHLY ISSUANCE
2042,1376,64,MONTHLY ISSUANCE
2043,3770,23,MONTHLY ISSUANCE
2044,11271,5,MONTHLY ISSUANCE
2045,2353,51,MONTHLY ISSUANCE
2046,1335,54,MONTHLY ISSUANCE
2047,2119,74,MONTHLY ISSUANCE
2048,8,57,MONTHLY ISSUANCE
2049,1704,70,MONTHLY ISSUANCE
2050,1660,1,MONTHLY ISSUANCE
2051,5429,71,MONTHLY ISSUANCE
2052,3440,22,MONTHLY ISSUANCE
2053,2148,1,MONTHLY ISSUANCE
2054,676,39,MONTHLY ISSUANCE
2055,2731,1,MONTHLY ISSUANCE
2056,80,43,MONTHLY ISSUANCE
2057,3417,48,MONTHLY ISSUANCE
2058,169,4,MONTHLY ISSUANCE
2059,4047,45,WEEKLY ISSUANCE
2060,7487,4,MONTHLY ISSUANCE
2061,992,22,MONTHLY ISSUANCE
2062,331,65,MONTHLY ISSUANCE
2063,2835,73,MONTHLY ISSUANCE
2064,3677,1,MONTHLY ISSUANCE
2065,2565,74,MONTHLY ISSUANCE
2066,4190,62,MONTHLY ISSUANCE
2067,3317,4,MONTHLY ISSUANCE
2068,1690,16,MONTHLY ISSUANCE
2069,1448,1,MONTHLY ISSUANCE
2070,521,9,MONTHLY ISSUANCE
2071,3132,56,MONTHLY ISSUANCE
2072,3944,22,MONTHLY ISSUANCE
2073,1427,17,MONTHLY ISSUANCE
2074,1742,68,MONTHLY ISSUANCE
2075,6400,31,ISSUANCE AFTER TRANSACTION
2076,3486,64,MONTHLY ISSUANCE
2077,4473,45,MONTHLY ISSUANCE
2078,2965,6,MONTHLY ISSUANCE
2079,2301,22,MONTHLY ISSUANCE
2080,2674,50,MONTHLY ISSUANCE
2081,11,76,MONTHLY ISSUANCE
2082,8533,47,MONTHLY ISSUANCE
2083,1089,74,MONTHLY ISSUANCE
2084,5063,43,MONTHLY ISSUANCE
2085,1257,66,MONTHLY ISSUANCE
2086,990,17,MONTHLY ISSUANCE
2087,1581,39,MONTHLY ISSUANCE
2088,2424,1,MONTHLY ISSUANCE
2089,917,56,MONTHLY ISSUANCE
2090,2255,52,MONTHLY ISSUANCE
2091,11362,67,MONTHLY ISSUANCE
2092,1796,18,MONTHLY ISSUANCE
2093,2834,70,MONTHLY ISSUANCE
2094,8114,59,MONTHLY ISSUANCE
2095,260,24,MONTHLY ISSUANCE
2096,1749,64,MONTHLY ISSUANCE
2097,4650,4,MONTHLY ISSUANCE
2098,336,62,MONTHLY ISSUANCE
2099,308,61,MONTHLY ISSUANCE
2100,319,47,WEEKLY ISSUANCE
2101,762,76,MONTHLY ISSUANCE
2102,1142,74,MONTHLY ISSUANCE
2103,3200,17,ISSUANCE AFTER TRANSACTION
2104,3646,63,WEEKLY ISSUANCE
2105,1206,70,MONTHLY ISSUANCE
2106,501,13,MONTHLY ISSUANCE
2107,2235,45,MONTHLY ISSUANCE
2108,2487,42,MONTHLY ISSUANCE
2109,10762,1,MONTHLY ISSUANCE
2110,3131,21,MONTHLY ISSUANCE
2111,10520,55,ISSUANCE AFTER TRANSACTION
2112,2515,64,MONTHLY ISSUANCE
2113,2727,1,MONTHLY ISSUANCE
2114,1756,38,MONTHLY ISSUANCE
2115,2500,61,MONTHLY ISSUANCE
2116,1426,40,MONTHLY ISSUANCE
2117,602,43,MONTHLY ISSUANCE
2118,3637,53,MONTHLY ISSUANCE
2119,2481,1,MONTHLY ISSUANCE
2120,3080,57,MONTHLY ISSUANCE
2121,2621,55,MONTHLY ISSUANCE
2122,1238,1,MONTHLY ISSUANCE
2123,10710,19,MONTHLY ISSUANCE
2124,2871,52,MONTHLY ISSUANCE
2125,1403,17,MONTHLY ISSUANCE
2126,1629,10,MONTHLY ISSUANCE
2127,9353,59,MONTHLY ISSUANCE
2128,820,74,MONTHLY ISSUANCE
2129,3384,14,MONTHLY ISSUANCE
2130,257,11,MONTHLY ISSUANCE
2131,479,1,MONTHLY ISSUANCE
2132,3764,69,MONTHLY ISSUANCE
2133,155,58,MONTHLY ISSUANCE
2134,3945,50,MONTHLY ISSUANCE
2135,2157,77,MONTHLY ISSUANCE
2136,2051,64,WEEKLY ISSUANCE
2137,3061,76,MONTHLY ISSUANCE
2138,3111,60,MONTHLY ISSUANCE
2139,1691,48,MONTHLY ISSUANCE
2140,1044,14,MONTHLY ISSUANCE
2141,1945,56,MONTHLY ISSUANCE
2142,9790,52,MONTHLY ISSUANCE
2143,9928,60,MONTHLY ISSUANCE
2144,2580,60,MONTHLY ISSUANCE
2145,1599,57,MONTHLY ISSUANCE
2146,11079,16,MONTHLY ISSUANCE
2147,968,74,MONTHLY ISSUANCE
2148,810,46,MONTHLY ISSUANCE
2149,1760,53,MONTHLY ISSUANCE
2150,2550,67,MONTHLY ISSUANCE
2151,3572,65,MONTHLY ISSUANCE
2152,1030,57,MONTHLY ISSUANCE
2153,487,40,MONTHLY ISSUANCE
2154,3767,1,MONTHLY ISSUANCE
2155,348,25,MONTHLY ISSUANCE
2156,1867,52,MONTHLY ISSUANCE
2157,2516,6,MONTHLY ISSUANCE
2158,3303,1,MONTHLY ISSUANCE
2159,933,21,MONTHLY ISSUANCE
2160,3229,64,MONTHLY ISSUANCE
2161,1700,64,MONTHLY ISSUANCE
2162,2836,42,MONTHLY ISSUANCE
2163,338,49,MONTHLY ISSUANCE
2164,3148,33,MONTHLY ISSUANCE
2165,1357,56,MONTHLY ISSUANCE
2166,3772,7,MONTHLY ISSUANCE
2167,486,33,MONTHLY ISSUANCE
2168,1395,1,MONTHLY ISSUANCE
2169,1341,36,MONTHLY ISSUANCE
2170,9017,70,MONTHLY ISSUANCE
2171,10411,39,ISSUANCE AFTER TRANSACTION
2172,2783,43,MONTHLY ISSUANCE
2173,2015,68,MONTHLY ISSUANCE
2174,2341,33,MONTHLY ISSUANCE
2175,565,39,MONTHLY ISSUANCE
2176,337,17,MONTHLY ISSUANCE
2177,3780,44,MONTHLY ISSUANCE
2178,557,1,MONTHLY ISSUANCE
2179,3490,48,MONTHLY ISSUANCE
2180,3973,20,MONTHLY ISSUANCE
2181,2043,46,MONTHLY ISSUANCE
2182,2003,32,MONTHLY ISSUANCE
2183,728,60,MONTHLY ISSUANCE
2184,3970,24,MONTHLY ISSUANCE
2185,8169,29,MONTHLY ISSUANCE
2186,452,63,MONTHLY ISSUANCE
2187,3783,40,MONTHLY ISSUANCE
2188,3189,29,MONTHLY ISSUANCE
2189,3689,8,MONTHLY ISSUANCE
2190,2803,58,MONTHLY ISSUANCE
2191,1901,15,MONTHLY ISSUANCE
2192,3525,70,MONTHLY ISSUANCE
2193,3320,1,MONTHLY ISSUANCE
2194,2851,17,MONTHLY ISSUANCE
2195,2309,18,MONTHLY ISSUANCE
2196,2437,1,MONTHLY ISSUANCE
2197,1825,3,MONTHLY ISSUANCE
2198,253,46,MONTHLY ISSUANCE
2199,474,61,MONTHLY ISSUANCE
2200,633,57,MONTHLY ISSUANCE
2201,2374,1,MONTHLY ISSUANCE
2202,1104,39,MONTHLY ISSUANCE
2203,2692,28,MONTHLY ISSUANCE
2204,6927,74,WEEKLY ISSUANCE
2205,924,11,MONTHLY ISSUANCE
2206,3305,13,MONTHLY ISSUANCE
2207,2237,26,MONTHLY ISSUANCE
2208,1917,73,MONTHLY ISSUANCE
2209,1685,28,MONTHLY ISSUANCE
2210,791,49,MONTHLY ISSUANCE
2211,3858,2,MONTHLY ISSUANCE
2212,5001,53,MONTHLY ISSUANCE
2213,1469,67,MONTHLY ISSUANCE
2214,3476,3,MONTHLY ISSUANCE
2215,8039,9,MONTHLY ISSUANCE
2216,3205,1,MONTHLY ISSUANCE
2217,5477,57,MONTHLY ISSUANCE
2218,1212,70,MONTHLY ISSUANCE
2219,2095,56,MONTHLY ISSUANCE
2220,1137,60,MONTHLY ISSUANCE
2221,2570,1,MONTHLY ISSUANCE
2222,3092,46,MONTHLY ISSUANCE
2223,5661,53,MONTHLY ISSUANCE
2224,809,36,MONTHLY ISSUANCE
2225,522,17,MONTHLY ISSUANCE
2226,2630,64,MONTHLY ISSUANCE
2227,957,70,MONTHLY ISSUANCE
2228,1682,49,MONTHLY ISSUANCE
2229,3587,64,MONTHLY ISSUANCE
2230,4269,26,MONTHLY ISSUANCE
2231,3338,25,MONTHLY ISSUANCE
2232,3655,1,MONTHLY ISSUANCE
2233,84,44,ISSUANCE AFTER TRANSACTION
2234,4439,30,MONTHLY ISSUANCE
2235,4462,73,WEEKLY ISSUANCE
2236,3814,74,MONTHLY ISSUANCE
2237,2780,63,MONTHLY ISSUANCE
2238,3273,74,MONTHLY ISSUANCE
2239,3559,18,MONTHLY ISSUANCE
2240,3968,36,MONTHLY ISSUANCE
2241,2159,1,MONTHLY ISSUANCE
2242,849,1,MONTHLY ISSUANCE
2243,2288,69,MONTHLY ISSUANCE
2244,3051,9,MONTHLY ISSUANCE
2245,946,21,MONTHLY ISSUANCE
2246,2075,33,MONTHLY ISSUANCE
2247,8931,63,WEEKLY ISSUANCE
2248,9225,11,MONTHLY ISSUANCE
2249,3278,4,MONTHLY ISSUANCE
2250,2811,4,MONTHLY ISSUANCE
2251,1670,12,MONTHLY ISSUANCE
2252,275,29,MONTHLY ISSUANCE
2253,1455,66,MONTHLY ISSUANCE
2254,1311,60,MONTHLY ISSUANCE
2255,6678,54,MONTHLY ISSUANCE
2256,145,31,MONTHLY ISSUANCE
2257,312,41,MONTHLY ISSUANCE
2258,2233,43,MONTHLY ISSUANCE
2259,3530,34,MONTHLY ISSUANCE
2260,7828,36,MONTHLY ISSUANCE
2261,9024,1,MONTHLY ISSUANCE
2262,1711,63,MONTHLY ISSUANCE
2263,2223,44,MONTHLY ISSUANCE
2264,646,51,MONTHLY ISSUANCE
2265,2548,57,MONTHLY ISSUANCE
2266,2567,17,MONTHLY ISSUANCE
2267,2153,31,WEEKLY ISSUANCE
2268,1243,1,MONTHLY ISSUANCE
2269,3238,47,MONTHLY ISSUANCE
2270,954,74,MONTHLY ISSUANCE
2271,9633,70,MONTHLY ISSUANCE
2272,2716,66,MONTHLY ISSUANCE
2273,1580,69,MONTHLY ISSUANCE
2274,1483,10,MONTHLY ISSUANCE
2275,1263,30,WEEKLY ISSUANCE
2276,3966,42,MONTHLY ISSUANCE
2277,3937,76,MONTHLY ISSUANCE
2278,1591,65,MONTHLY ISSUANCE
2279,658,4,MONTHLY ISSUANCE
2280,3638,52,ISSUANCE AFTER TRANSACTION
2281,2605,21,MONTHLY ISSUANCE
2282,3661,50,MONTHLY ISSUANCE
2283,2686,26,MONTHLY ISSUANCE
2284,2944,22,MONTHLY ISSUANCE
2285,4994,1,WEEKLY ISSUANCE
2286,3949,54,MONTHLY ISSUANCE
2287,332,36,MONTHLY ISSUANCE
2288,69,64,MONTHLY ISSUANCE
2289,3673,30,MONTHLY ISSUANCE
2290,5267,4,MONTHLY ISSUANCE
2291,3170,1,MONTHLY ISSUANCE
2292,1632,18,WEEKLY ISSUANCE
2293,2143,1,MONTHLY ISSUANCE
2294,1227,69,MONTHLY ISSUANCE
2295,204,67,MONTHLY ISSUANCE
2296,1093,54,MONTHLY ISSUANCE
2297,1486,63,MONTHLY ISSUANCE
2298,4253,43,MONTHLY ISSUANCE
2299,1196,29,MONTHLY ISSUANCE
2300,3442,4,MONTHLY ISSUANCE
2301,9051,5,WEEKLY ISSUANCE
2302,3373,27,MONTHLY ISSUANCE
2303,1036,11,MONTHLY ISSUANCE
2304,3727,66,MONTHLY ISSUANCE
2305,2844,43,MONTHLY ISSUANCE
2306,10297,14,MONTHLY ISSUANCE
2307,3755,64,MONTHLY ISSUANCE
2308,1298,7,MONTHLY ISSUANCE
2309,1139,34,ISSUANCE AFTER TRANSACTION
2310,660,68,MONTHLY ISSUANCE
2311,335,74,MONTHLY ISSUANCE
2312,412,74,MONTHLY ISSUANCE
2313,2863,14,MONTHLY ISSUANCE
2314,2274,66,MONTHLY ISSUANCE
2315,2522,36,MONTHLY ISSUANCE
2316,4981,54,MONTHLY ISSUANCE
2317,771,22,MONTHLY ISSUANCE
2318,3832,45,MONTHLY ISSUANCE
2319,1508,69,MONTHLY ISSUANCE
2320,3784,25,MONTHLY ISSUANCE
2321,9645,38,MONTHLY ISSUANCE
2322,3947,76,MONTHLY ISSUANCE
2323,2416,5,MONTHLY ISSUANCE
2324,2243,25,MONTHLY ISSUANCE
2325,3993,54,MONTHLY ISSUANCE
2326,2225,15,MONTHLY ISSUANCE
2327,1759,39,MONTHLY ISSUANCE
2328,2207,35,MONTHLY ISSUANCE
2329,3803,61,MONTHLY ISSUANCE
2330,2754,57,WEEKLY ISSUANCE
2331,3009,1,MONTHLY ISSUANCE
2332,314,15,ISSUANCE AFTER TRANSACTION
2333,554,26,MONTHLY ISSUANCE
2334,2217,73,MONTHLY ISSUANCE
2335,262,75,MONTHLY ISSUANCE
2336,2214,45,MONTHLY ISSUANCE
2337,976,77,MONTHLY ISSUANCE
2338,1439,11,MONTHLY ISSUANCE
2339,417,73,MONTHLY ISSUANCE
2340,3084,59,WEEKLY ISSUANCE
2341,4204,21,MONTHLY ISSUANCE
2342,9504,9,MONTHLY ISSUANCE
2343,414,1,MONTHLY ISSUANCE
2344,4424,48,MONTHLY ISSUANCE
2345,3389,13,MONTHLY ISSUANCE
2346,2106,1,MONTHLY ISSUANCE
2347,355,62,WEEKLY ISSUANCE
2348,2702,74,MONTHLY ISSUANCE
2349,11054,59,WEEKLY ISSUANCE
2350,10558,40,MONTHLY ISSUANCE
2351,1859,50,MONTHLY ISSUANCE
2352,2109,34,MONTHLY ISSUANCE
2353,6512,34,WEEKLY ISSUANCE
2354,1963,42,MONTHLY ISSUANCE
2355,1977,41,MONTHLY ISSUANCE
2356,5181,75,MONTHLY ISSUANCE
2357,1791,1,MONTHLY ISSUANCE
2358,2635,27,MONTHLY ISSUANCE
2359,1623,1,MONTHLY ISSUANCE
2360,4293,64,ISSUANCE AFTER TRANSACTION
2361,4851,52,MONTHLY ISSUANCE
2362,2774,42,MONTHLY ISSUANCE
2363,2469,11,MONTHLY ISSUANCE
2364,3931,28,MONTHLY ISSUANCE
2365,2348,65,MONTHLY ISSUANCE
2366,218,68,MONTHLY ISSUANCE
2367,804,64,MONTHLY ISSUANCE
2368,923,13,MONTHLY ISSUANCE
2369,1744,76,MONTHLY ISSUANCE
2370,2890,69,MONTHLY ISSUANCE
2371,1233,31,MONTHLY ISSUANCE
2372,2719,10,MONTHLY ISSUANCE
2373,516,6,MONTHLY ISSUANCE
2374,2551,5,MONTHLY ISSUANCE
2375,2499,2,MONTHLY ISSUANCE
2376,2893,39,MONTHLY ISSUANCE
2377,1922,60,MONTHLY ISSUANCE
2378,264,15,MONTHLY ISSUANCE
2379,3890,50,MONTHLY ISSUANCE
2380,6686,61,MONTHLY ISSUANCE
2381,3519,52,MONTHLY ISSUANCE
2382,3597,1,ISSUANCE AFTER TRANSACTION
2383,1611,69,MONTHLY ISSUANCE
2384,2230,7,MONTHLY ISSUANCE
2385,3933,61,MONTHLY ISSUANCE
2386,2212,33,MONTHLY ISSUANCE
2387,1964,25,MONTHLY ISSUANCE
2388,4999,1,MONTHLY ISSUANCE
2389,8680,17,MONTHLY ISSUANCE
2390,1612,66,MONTHLY ISSUANCE
2391,2390,1,MONTHLY ISSUANCE
2392,2600,1,MONTHLY ISSUANCE
2393,1737,77,MONTHLY ISSUANCE
2394,2993,1,WEEKLY ISSUANCE
2395,2753,26,MONTHLY ISSUANCE
2396,2409,76,MONTHLY ISSUANCE
2397,949,58,MONTHLY ISSUANCE
2398,3468,32,MONTHLY ISSUANCE
2399,3979,37,MONTHLY ISSUANCE
2400,296,49,MONTHLY ISSUANCE
2401,1836,42,MONTHLY ISSUANCE
2402,1111,5,MONTHLY ISSUANCE
2403,3680,27,MONTHLY ISSUANCE
2404,1916,72,MONTHLY ISSUANCE
2405,2473,14,MONTHLY ISSUANCE
2406,390,44,MONTHLY ISSUANCE
2407,3439,16,MONTHLY ISSUANCE
2408,7594,16,MONTHLY ISSUANCE
2409,3578,1,MONTHLY ISSUANCE
2410,2226,2,MONTHLY ISSUANCE
2411,466,71,MONTHLY ISSUANCE
2412,3335,35,MONTHLY ISSUANCE
2413,620,26,MONTHLY ISSUANCE
2414,2074,12,MONTHLY ISSUANCE
2415,1380,53,MONTHLY ISSUANCE
2416,2304,49,MONTHLY ISSUANCE
2417,3754,37,WEEKLY ISSUANCE
2418,1102,70,MONTHLY ISSUANCE
2419,55,20,MONTHLY ISSUANCE
2420,2403,25,MONTHLY ISSUANCE
2421,1732,51,MONTHLY ISSUANCE
2422,3721,22,MONTHLY ISSUANCE
2423,184,77,MONTHLY ISSUANCE
2424,691,24,MONTHLY ISSUANCE
2425,10233,27,MONTHLY ISSUANCE
2426,3358,44,MONTHLY ISSUANCE
2427,4,12,MONTHLY ISSUANCE
2428,3151,6,MONTHLY ISSUANCE
2429,2017,54,MONTHLY ISSUANCE
2430,2804,53,MONTHLY ISSUANCE
2431,1310,1,MONTHLY ISSUANCE
2432,3016,26,MONTHLY ISSUANCE
2433,827,36,MONTHLY ISSUANCE
2434,959,1,MONTHLY ISSUANCE
2435,1585,42,MONTHLY ISSUANCE
2436,590,50,MONTHLY ISSUANCE
2437,3924,70,MONTHLY ISSUANCE
2438,2772,11,MONTHLY ISSUANCE
2439,1962,77,MONTHLY ISSUANCE
2440,10478,70,WEEKLY ISSUANCE
2441,5692,66,MONTHLY ISSUANCE
2442,1265,49,MONTHLY ISSUANCE
2443,167,29,WEEKLY ISSUANCE
2444,2187,9,WEEKLY ISSUANCE
2445,3079,18,MONTHLY ISSUANCE
2446,3286,8,MONTHLY ISSUANCE
2447,230,1,MONTHLY ISSUANCE
2448,3193,74,MONTHLY ISSUANCE
2449,5593,15,MONTHLY ISSUANCE
2450,4088,45,MONTHLY ISSUANCE
2451,3409,23,MONTHLY ISSUANCE
2452,1216,77,MONTHLY ISSUANCE
2453,2491,76,MONTHLY ISSUANCE
2454,2498,40,MONTHLY ISSUANCE
2455,3366,68,MONTHLY ISSUANCE
2456,936,7,MONTHLY ISSUANCE
2457,856,2,MONTHLY ISSUANCE
2458,718,1,MONTHLY ISSUANCE
2459,3698,1,MONTHLY ISSUANCE
2460,3462,51,MONTHLY ISSUANCE
2461,3881,21,MONTHLY ISSUANCE
2462,3709,74,MONTHLY ISSUANCE
2463,1349,75,MONTHLY ISSUANCE
2464,1886,32,MONTHLY ISSUANCE
2465,1897,61,ISSUANCE AFTER TRANSACTION
2466,1564,48,MONTHLY ISSUANCE
2467,2062,70,MONTHLY ISSUANCE
2468,141,38,MONTHLY ISSUANCE
2469,1763,73,MONTHLY ISSUANCE
2470,2611,1,MONTHLY ISSUANCE
2471,825,19,MONTHLY ISSUANCE
2472,3943,71,MONTHLY ISSUANCE
2473,9422,70,MONTHLY ISSUANCE
2474,1606,23,MONTHLY ISSUANCE
2475,3263,44,MONTHLY ISSUANCE
2476,2289,1,MONTHLY ISSUANCE
2477,3121,46,MONTHLY ISSUANCE
2478,3088,18,MONTHLY ISSUANCE
2479,3952,26,MONTHLY ISSUANCE
2480,3974,55,MONTHLY ISSUANCE
2481,3502,74,MONTHLY ISSUANCE
2482,3351,70,MONTHLY ISSUANCE
2483,2105,70,MONTHLY ISSUANCE
2484,3144,67,MONTHLY ISSUANCE
2485,846,72,MONTHLY ISSUANCE
2486,357,20,MONTHLY ISSUANCE
2487,103,44,MONTHLY ISSUANCE
2488,3118,48,MONTHLY ISSUANCE
2489,4361,69,MONTHLY ISSUANCE
2490,1722,32,MONTHLY ISSUANCE
2491,4273,15,MONTHLY ISSUANCE
2492,1510,33,MONTHLY ISSUANCE
2493,895,24,MONTHLY ISSUANCE
2494,840,70,MONTHLY ISSUANCE
2495,2263,36,MONTHLY ISSUANCE
2496,356,70,MONTHLY ISSUANCE
2497,4863,5,MONTHLY ISSUANCE
2498,3455,34,MONTHLY ISSUANCE
2499,4092,74,MONTHLY ISSUANCE
2500,10807,34,MONTHLY ISSUANCE
2501,2598,1,MONTHLY ISSUANCE
2502,2633,25,MONTHLY ISSUANCE
2503,1800,51,MONTHLY ISSUANCE
2504,1698,68,MONTHLY ISSUANCE
2505,3994,15,MONTHLY ISSUANCE
2506,1365,42,MONTHLY ISSUANCE
2507,666,27,MONTHLY ISSUANCE
2508,9242,57,MONTHLY ISSUANCE
2509,4346,25,MONTHLY ISSUANCE
2510,3296,67,MONTHLY ISSUANCE
2511,2864,54,MONTHLY ISSUANCE
2512,1980,49,MONTHLY ISSUANCE
2513,1445,60,MONTHLY ISSUANCE
2514,821,60,MONTHLY ISSUANCE
2515,5591,9,MONTHLY ISSUANCE
2516,236,72,MONTHLY ISSUANCE
2517,210,48,MONTHLY ISSUANCE
2518,3795,36,MONTHLY ISSUANCE
2519,865,17,MONTHLY ISSUANCE
2520,739,66,MONTHLY ISSUANCE
2521,3672,26,MONTHLY ISSUANCE
2522,2334,50,MONTHLY ISSUANCE
2523,1028,23,MONTHLY ISSUANCE
2524,468,49,MONTHLY ISSUANCE
2525,853,1,MONTHLY ISSUANCE
2526,525,70,MONTHLY ISSUANCE
2527,3322,65,WEEKLY ISSUANCE
2528,2033,71,MONTHLY ISSUANCE
2529,3130,13,MONTHLY ISSUANCE
2530,2904,13,MONTHLY ISSUANCE
2531,1014,74,MONTHLY ISSUANCE
2532,116,8,MONTHLY ISSUANCE
2533,10436,60,MONTHLY ISSUANCE
2534,4214,1,MONTHLY ISSUANCE
2535,824,32,MONTHLY ISSUANCE
2536,3743,1,MONTHLY ISSUANCE
2537,2192,59,MONTHLY ISSUANCE
2538,2406,5,MONTHLY ISSUANCE
2539,2889,8,MONTHLY ISSUANCE
2540,1369,32,MONTHLY ISSUANCE
2541,2767,54,MONTHLY ISSUANCE
2542,4008,27,MONTHLY ISSUANCE
2543,874,56,WEEKLY ISSUANCE
2544,3815,1,MONTHLY ISSUANCE
2545,3605,3,MONTHLY ISSUANCE
2546,3138,37,MONTHLY ISSUANCE
2547,2578,54,MONTHLY ISSUANCE
2548,2708,1,MONTHLY ISSUANCE
2549,631,68,MONTHLY ISSUANCE
2550,1170,25,MONTHLY ISSUANCE
2551,2650,72,MONTHLY ISSUANCE
2552,7890,23,MONTHLY ISSUANCE
2553,3219,1,MONTHLY ISSUANCE
2554,3115,14,MONTHLY ISSUANCE
2555,208,54,MONTHLY ISSUANCE
2556,286,71,MONTHLY ISSUANCE
2557,898,71,MONTHLY ISSUANCE
2558,2936,3,MONTHLY ISSUANCE
2559,3422,21,MONTHLY ISSUANCE
2560,10049,17,MONTHLY ISSUANCE
2561,1250,62,MONTHLY ISSUANCE
2562,1384,74,WEEKLY ISSUANCE
2563,2624,31,MONTHLY ISSUANCE
2564,3349,47,MONTHLY ISSUANCE
2565,1351,40,MONTHLY ISSUANCE
2566,2631,1,MONTHLY ISSUANCE
2567,7520,9,MONTHLY ISSUANCE
2568,10065,76,MONTHLY ISSUANCE
2569,708,26,MONTHLY ISSUANCE
2570,3917,1,MONTHLY ISSUANCE
2571,514,70,MONTHLY ISSUANCE
2572,2659,14,MONTHLY ISSUANCE
2573,3265,52,ISSUANCE AFTER TRANSACTION
2574,1832,70,MONTHLY ISSUANCE
2575,7565,59,MONTHLY ISSUANCE
2576,3308,40,MONTHLY ISSUANCE
2577,1932,35,MONTHLY ISSUANCE
2578,1521,74,MONTHLY ISSUANCE
2579,2909,58,MONTHLY ISSUANCE
2580,3706,8,MONTHLY ISSUANCE
2581,1847,47,MONTHLY ISSUANCE
2582,2335,70,MONTHLY ISSUANCE
2583,3041,70,MONTHLY ISSUANCE
2584,3116,54,MONTHLY ISSUANCE
2585,251,74,MONTHLY ISSUANCE
2586,3632,56,WEEKLY ISSUANCE
2587,2929,51,MONTHLY ISSUANCE
2588,10345,36,MONTHLY ISSUANCE
2589,1450,63,MONTHLY ISSUANCE
2590,1461,73,MONTHLY ISSUANCE
2591,1920,40,MONTHLY ISSUANCE
2592,734,5,MONTHLY ISSUANCE
2593,8085,73,MONTHLY ISSUANCE
2594,1948,64,MONTHLY ISSUANCE
2595,3534,59,MONTHLY ISSUANCE
2596,278,73,MONTHLY ISSUANCE
2597,2012,4,MONTHLY ISSUANCE
2598,1020,56,MONTHLY ISSUANCE
2599,2986,63,MONTHLY ISSUANCE
